"rnp","name","regNumber","baseport","company","date","speed","direction","overall_EM_beh","year","month","Name","Description","lon_bin","lat_bin"
55939,"EL DORADO","2503181633-9","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-12 23:27:00,12.16306695,60,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-113.93585,19.13431667
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-12 23:37:00,0.868790497,206,"hauling",2018,3,"Archipelago de Revillagigedo","",-114.2578,19.95258333
56549,"CAMILA","2503298933-9","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-12 23:47:00,14.76943844,52,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-111.0268833,19.48253333
55954,"MAZPESCA 2","2503207533-4","MAZATLAN","MAZPESCA, S.A. DE C.V.",2018-03-13 00:19:00,13.03185745,182,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-111.6000667,17.90203333
55939,"EL DORADO","2503181633-9","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-13 00:27:00,13.03185745,63,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-113.7352667,19.22603333
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-13 00:37:00,0.868790497,214,"hauling",2018,3,"Archipelago de Revillagigedo","",-114.2668667,19.93733333
56549,"CAMILA","2503298933-9","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-13 00:47:00,14.76943844,50,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-110.8255167,19.6319
55954,"MAZPESCA 2","2503207533-4","MAZATLAN","MAZPESCA, S.A. DE C.V.",2018-03-13 01:19:00,13.03185745,184,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-111.6109833,17.69125
55939,"EL DORADO","2503181633-9","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-13 01:27:00,13.03185745,59,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-113.5345667,19.32308333
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-13 01:37:00,0.868790497,255,"hauling",2018,3,"Archipelago de Revillagigedo","",-114.2767833,19.9231
56549,"CAMILA","2503298933-9","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-13 01:47:00,14.76943844,49,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-110.6202,19.78408333
55939,"EL DORADO","2503181633-9","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-13 02:27:00,13.03185745,60,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-113.3294333,19.42758333
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-13 02:37:00,0.868790497,230,"hauling",2018,3,"Archipelago de Revillagigedo","",-114.2872333,19.90971667
56549,"CAMILA","2503298933-9","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-13 02:47:00,14.76943844,49,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-110.4195167,19.9465
55939,"EL DORADO","2503181633-9","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-13 03:27:00,13.90064795,62,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-113.1228,19.52973333
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-13 03:37:00,0,0,"hauling",2018,3,"Archipelago de Revillagigedo","",-114.2965333,19.8977
55939,"EL DORADO","2503181633-9","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-13 04:27:00,13.90064795,68,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-112.9155,19.62943333
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-13 04:37:00,0.868790497,201,"hauling",2018,3,"Archipelago de Revillagigedo","",-114.3066667,19.8869
55939,"EL DORADO","2503181633-9","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-13 05:27:00,13.03185745,66,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-112.7056167,19.72743333
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-13 05:37:00,0.868790497,0,"hauling",2018,3,"Archipelago de Revillagigedo","",-114.3153333,19.87625
55939,"EL DORADO","2503181633-9","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-13 06:27:00,13.03185745,64,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-112.4960667,19.82553333
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-13 06:37:00,0,0,"hauling",2018,3,"Archipelago de Revillagigedo","",-114.3206167,19.86711667
56580,"TITIS","25033018334","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-13 06:43:00,13.90064795,59,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-115.34415,18.14816667
55939,"EL DORADO","2503181633-9","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-13 07:27:00,13.03185745,61,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-112.28535,19.9229
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-13 07:37:00,0,0,"hauling",2018,3,"Archipelago de Revillagigedo","",-114.3216,19.85775
56580,"TITIS","25033018334","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-13 07:43:00,13.03185745,59,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-115.1459333,18.26498333
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-13 08:37:00,6.081533477,21,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-114.3004833,19.90025
56580,"TITIS","25033018334","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-13 08:43:00,13.90064795,14,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-114.98465,18.40791667
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-13 09:37:00,6.081533477,32,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-114.2751,19.97673333
56580,"TITIS","25033018334","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-13 09:43:00,13.03185745,60,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-114.87675,18.6004
56580,"TITIS","25033018334","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-13 10:43:00,13.03185745,64,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-114.6721167,18.69973333
56580,"TITIS","25033018334","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-13 11:43:00,13.03185745,58,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-114.4742167,18.80728333
56580,"TITIS","25033018334","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-13 12:43:00,13.03185745,62,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-114.2794833,18.91851667
56580,"TITIS","25033018334","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-13 13:43:00,12.16306695,58,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-114.0896,19.02723333
56580,"TITIS","25033018334","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-13 14:43:00,12.16306695,63,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-113.8970667,19.13083333
56580,"TITIS","25033018334","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-13 15:43:00,13.90064795,60,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-113.6954667,19.22698333
56580,"TITIS","25033018334","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-13 16:43:00,13.03185745,60,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-113.4947333,19.33056667
56580,"TITIS","25033018334","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-13 17:43:00,13.90064795,58,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-113.2911833,19.43873333
56580,"TITIS","25033018334","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-13 18:43:00,13.03185745,59,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-113.0874667,19.54233333
56580,"TITIS","25033018334","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-13 19:43:00,13.03185745,63,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-112.88545,19.64163333
56580,"TITIS","25033018334","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-13 20:43:00,13.03185745,63,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-112.6855167,19.73943333
56580,"TITIS","25033018334","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-13 21:43:00,12.16306695,64,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-112.4870833,19.83703333
56580,"TITIS","25033018334","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-13 22:43:00,12.16306695,60,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-112.2858167,19.93333333
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-13 23:37:00,0.868790497,145,"hauling",2018,3,"Archipelago de Revillagigedo","",-114.0982667,20.00758333
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-14 00:37:00,0.868790497,121,"hauling",2018,3,"Archipelago de Revillagigedo","",-114.0936333,20.0002
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-14 01:37:00,1.737580994,149,"hauling",2018,3,"Archipelago de Revillagigedo","",-114.0901,19.99148333
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-14 02:37:00,0.868790497,138,"hauling",2018,3,"Archipelago de Revillagigedo","",-114.0865833,19.98338333
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-14 03:37:00,0,108,"hauling",2018,3,"Archipelago de Revillagigedo","",-114.0833333,19.9755
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-14 04:37:00,0.868790497,137,"hauling",2018,3,"Archipelago de Revillagigedo","",-114.0797833,19.9684
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-14 05:37:00,0.868790497,244,"hauling",2018,3,"Archipelago de Revillagigedo","",-114.07655,19.961
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-14 06:37:00,0.868790497,151,"hauling",2018,3,"Archipelago de Revillagigedo","",-114.07355,19.95456667
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-14 07:37:00,0.868790497,125,"hauling",2018,3,"Archipelago de Revillagigedo","",-114.0714833,19.94791667
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-14 08:37:00,3.475161987,17,"hauling",2018,3,"Archipelago de Revillagigedo","",-114.0640333,19.9623
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-15 01:37:00,0,258,"hauling",2018,3,"Archipelago de Revillagigedo","",-113.8174,20.00251667
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-15 02:37:00,0.868790497,0,"hauling",2018,3,"Archipelago de Revillagigedo","",-113.8172167,19.9976
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-15 03:37:00,0.868790497,153,"hauling",2018,3,"Archipelago de Revillagigedo","",-113.8146667,19.99168333
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-15 04:37:00,0.868790497,111,"hauling",2018,3,"Archipelago de Revillagigedo","",-113.8090833,19.98536667
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-15 05:37:00,0.868790497,168,"hauling",2018,3,"Archipelago de Revillagigedo","",-113.8029,19.97946667
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-15 06:37:00,0.868790497,120,"hauling",2018,3,"Archipelago de Revillagigedo","",-113.79345,19.97326667
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-15 07:37:00,0,0,"hauling",2018,3,"Archipelago de Revillagigedo","",-113.7840333,19.96648333
56077,"FRANZ","2503196533-9","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-15 08:13:00,12.16306695,42,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-111.5916,17.74596667
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-15 08:37:00,0.868790497,104,"hauling",2018,3,"Archipelago de Revillagigedo","",-113.7748667,19.9604
56077,"FRANZ","2503196533-9","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-15 09:13:00,12.16306695,47,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-111.4460833,17.88288333
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-15 09:37:00,4.343952484,308,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-113.8111167,20.00621667
56077,"FRANZ","2503196533-9","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-15 10:13:00,11.29427646,42,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-111.3001333,18.01436667
56077,"FRANZ","2503196533-9","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-15 11:13:00,11.29427646,44,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-111.156,18.14593333
56077,"FRANZ","2503196533-9","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-15 12:13:00,8.687904968,42,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-111.0402333,18.24803333
56077,"FRANZ","2503196533-9","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-15 13:13:00,8.687904968,47,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-110.9285,18.34495
56077,"FRANZ","2503196533-9","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-15 14:13:00,8.687904968,47,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-110.8134167,18.44571667
56077,"FRANZ","2503196533-9","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-15 15:13:00,9.556695464,47,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-110.6935333,18.55108333
56077,"FRANZ","2503196533-9","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-15 16:13:00,9.556695464,45,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-110.5717,18.66045
56077,"FRANZ","2503196533-9","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-15 17:13:00,9.556695464,48,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-110.4520667,18.76793333
56077,"FRANZ","2503196533-9","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-15 18:13:00,9.556695464,53,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-110.33125,18.87333333
56077,"FRANZ","2503196533-9","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-15 19:13:00,9.556695464,43,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-110.2099333,18.97656667
56077,"FRANZ","2503196533-9","MAZATLAN","PESCA AZTECA, S.A. DE C.V.",2018-03-15 20:13:00,9.556695464,52,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-110.0802333,19.07425
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-16 01:37:00,0,0,"hauling",2018,3,"Archipelago de Revillagigedo","",-113.70915,20.00465
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-16 02:37:00,1.737580994,190,"hauling",2018,3,"Archipelago de Revillagigedo","",-113.7155667,19.99405
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-16 03:37:00,0.868790497,245,"hauling",2018,3,"Archipelago de Revillagigedo","",-113.72315,19.98285
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-16 04:37:00,0.868790497,191,"hauling",2018,3,"Archipelago de Revillagigedo","",-113.7297333,19.97233333
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-16 05:37:00,1.737580994,117,"hauling",2018,3,"Archipelago de Revillagigedo","",-113.7336,19.96098333
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-16 06:37:00,0,0,"hauling",2018,3,"Archipelago de Revillagigedo","",-113.7358333,19.95306667
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-16 07:37:00,0.868790497,24,"hauling",2018,3,"Archipelago de Revillagigedo","",-113.735,19.94695
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-16 08:37:00,2.60637149,14,"hauling",2018,3,"Archipelago de Revillagigedo","",-113.7300667,19.95106667
16139,"PROPEMEX Y-5-A","2503056923-7","MAZATLAN  SIN.","PESCA GAGUI, S.A. DE C.V.",2018-03-16 09:37:00,3.475161987,5,"hauling",2018,3,"Archipelago de Revillagigedo","",-113.7140333,20.00371667
59121,"EXMAR II","2503004823-4","MAZATLAN","PESQUERA MONETO, S.A. DE C.V.",2018-03-16 17:13:00,7.819114471,237,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-110.8023,19.96153333
59121,"EXMAR II","2503004823-4","MAZATLAN","PESQUERA MONETO, S.A. DE C.V.",2018-03-16 18:13:00,7.819114471,243,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-110.9169667,19.90976667
59121,"EXMAR II","2503004823-4","MAZATLAN","PESQUERA MONETO, S.A. DE C.V.",2018-03-16 19:13:00,7.819114471,242,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-111.0357167,19.85455
59121,"EXMAR II","2503004823-4","MAZATLAN","PESQUERA MONETO, S.A. DE C.V.",2018-03-16 20:13:00,7.819114471,253,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-111.1524833,19.80001667
59121,"EXMAR II","2503004823-4","MAZATLAN","PESQUERA MONETO, S.A. DE C.V.",2018-03-16 21:13:00,6.950323974,275,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-111.2703333,19.75231667
59121,"EXMAR II","2503004823-4","MAZATLAN","PESQUERA MONETO, S.A. DE C.V.",2018-03-16 22:13:00,7.819114471,226,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-111.3834333,19.69403333
59121,"EXMAR II","2503004823-4","MAZATLAN","PESQUERA MONETO, S.A. DE C.V.",2018-03-16 23:13:00,6.950323974,236,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-111.4992333,19.6361
59121,"EXMAR II","2503004823-4","MAZATLAN","PESQUERA MONETO, S.A. DE C.V.",2018-03-17 00:13:00,6.950323974,232,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-111.6140667,19.58285
59121,"EXMAR II","2503004823-4","MAZATLAN","PESQUERA MONETO, S.A. DE C.V.",2018-03-17 01:13:00,7.819114471,245,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-111.7294333,19.52738333
59121,"EXMAR II","2503004823-4","MAZATLAN","PESQUERA MONETO, S.A. DE C.V.",2018-03-17 02:13:00,6.950323974,240,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-111.8415333,19.47676667
59121,"EXMAR II","2503004823-4","MAZATLAN","PESQUERA MONETO, S.A. DE C.V.",2018-03-17 03:13:00,6.081533477,247,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-111.9555167,19.4239
59121,"EXMAR II","2503004823-4","MAZATLAN","PESQUERA MONETO, S.A. DE C.V.",2018-03-17 04:13:00,7.819114471,231,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-112.07545,19.36621667
59121,"EXMAR II","2503004823-4","MAZATLAN","PESQUERA MONETO, S.A. DE C.V.",2018-03-17 05:13:00,9.556695464,240,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-112.1976333,19.30906667
59121,"EXMAR II","2503004823-4","MAZATLAN","PESQUERA MONETO, S.A. DE C.V.",2018-03-17 06:13:00,7.819114471,244,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-112.3195167,19.24931667
59121,"EXMAR II","2503004823-4","MAZATLAN","PESQUERA MONETO, S.A. DE C.V.",2018-03-17 07:13:00,7.819114471,225,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-112.4433833,19.19076667
59121,"EXMAR II","2503004823-4","MAZATLAN","PESQUERA MONETO, S.A. DE C.V.",2018-03-17 08:13:00,7.819114471,248,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-112.5690833,19.13325
59121,"EXMAR II","2503004823-4","MAZATLAN","PESQUERA MONETO, S.A. DE C.V.",2018-03-17 09:13:00,6.950323974,284,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-112.6974333,19.10971667
59121,"EXMAR II","2503004823-4","MAZATLAN","PESQUERA MONETO, S.A. DE C.V.",2018-03-17 10:00:00,7.819114471,281,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-112.8015333,19.11918333
59121,"EXMAR II","2503004823-4","MAZATLAN","PESQUERA MONETO, S.A. DE C.V.",2018-03-17 10:00:00,7.819114471,281,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-112.8015333,19.11918333
59121,"EXMAR II","2503004823-4","MAZATLAN","PESQUERA MONETO, S.A. DE C.V.",2018-03-17 10:00:00,7.819114471,281,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-112.8015333,19.11918333
59121,"EXMAR II","2503004823-4","MAZATLAN","PESQUERA MONETO, S.A. DE C.V.",2018-03-17 10:00:00,7.819114471,281,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-112.8015333,19.11918333
59121,"EXMAR II","2503004823-4","MAZATLAN","PESQUERA MONETO, S.A. DE C.V.",2018-03-17 10:00:00,7.819114471,281,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-112.8015333,19.11918333
59121,"EXMAR II","2503004823-4","MAZATLAN","PESQUERA MONETO, S.A. DE C.V.",2018-03-17 10:13:00,7.819114471,269,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-112.8325167,19.1226
59121,"EXMAR II","2503004823-4","MAZATLAN","PESQUERA MONETO, S.A. DE C.V.",2018-03-17 11:13:00,7.819114471,268,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-112.9620333,19.1345
59121,"EXMAR II","2503004823-4","MAZATLAN","PESQUERA MONETO, S.A. DE C.V.",2018-03-17 12:13:00,7.819114471,268,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-113.08945,19.1469
13508,"CRUSTACEOS I","2003009823-3","SALINA CRUZ  OAX.","RANULFO GARCIA ARANDA",2018-03-17 12:46:00,6.081533477,284,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-110.1393333,18.1591
59121,"EXMAR II","2503004823-4","MAZATLAN","PESQUERA MONETO, S.A. DE C.V.",2018-03-17 13:13:00,6.950323974,272,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-113.2246833,19.1578
13508,"CRUSTACEOS I","2003009823-3","SALINA CRUZ  OAX.","RANULFO GARCIA ARANDA",2018-03-17 13:46:00,6.950323974,278,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-110.2687,18.17481667
59121,"EXMAR II","2503004823-4","MAZATLAN","PESQUERA MONETO, S.A. DE C.V.",2018-03-17 14:13:00,7.819114471,276,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-113.3593167,19.17151667
13508,"CRUSTACEOS I","2003009823-3","SALINA CRUZ  OAX.","RANULFO GARCIA ARANDA",2018-03-17 14:46:00,6.950323974,270,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-110.4014667,18.1728
59121,"EXMAR II","2503004823-4","MAZATLAN","PESQUERA MONETO, S.A. DE C.V.",2018-03-17 15:13:00,7.819114471,272,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-113.4914333,19.18348333
13508,"CRUSTACEOS I","2003009823-3","SALINA CRUZ  OAX.","RANULFO GARCIA ARANDA",2018-03-17 15:46:00,6.081533477,289,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-110.5283333,18.17093333
59121,"EXMAR II","2503004823-4","MAZATLAN","PESQUERA MONETO, S.A. DE C.V.",2018-03-17 16:13:00,7.819114471,273,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-113.6236833,19.19496667
13508,"CRUSTACEOS I","2003009823-3","SALINA CRUZ  OAX.","RANULFO GARCIA ARANDA",2018-03-17 16:30:00,7.819114471,260,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-110.6200667,18.17313333
59121,"EXMAR II","2503004823-4","MAZATLAN","PESQUERA MONETO, S.A. DE C.V.",2018-03-17 16:30:00,7.819114471,278,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-113.6606833,19.19891667
13508,"CRUSTACEOS I","2003009823-3","SALINA CRUZ  OAX.","RANULFO GARCIA ARANDA",2018-03-17 16:46:00,6.950323974,276,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-110.6546833,18.17271667
59121,"EXMAR II","2503004823-4","MAZATLAN","PESQUERA MONETO, S.A. DE C.V.",2018-03-17 17:13:00,7.819114471,281,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-113.7528833,19.20936667
13508,"CRUSTACEOS I","2003009823-3","SALINA CRUZ  OAX.","RANULFO GARCIA ARANDA",2018-03-17 17:46:00,6.950323974,274,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-110.7822167,18.1681
59121,"EXMAR II","2503004823-4","MAZATLAN","PESQUERA MONETO, S.A. DE C.V.",2018-03-17 18:13:00,7.819114471,278,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-113.8843667,19.21943333
13508,"CRUSTACEOS I","2003009823-3","SALINA CRUZ  OAX.","RANULFO GARCIA ARANDA",2018-03-17 18:46:00,8.687904968,268,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-110.9149833,18.17561667
59121,"EXMAR II","2503004823-4","MAZATLAN","PESQUERA MONETO, S.A. DE C.V.",2018-03-17 19:13:00,7.819114471,273,"not_hauling",2018,3,"Archipelago de Revillagigedo","",-114.01665,19.22981667
